ID    NODE LAT     NODE LON     FRIENDS LIST                           CENTROID COORD LIST 
201    -28.4538901  172.7370444 {  508,   81,  515,  199,    7,  197}, {( -31.7028909,  169.1822177), ( -26.9764905,  167.9667017), ( -23.9392254,  171.9175664), ( -25.3947587,  176.1851547), ( -29.4753632,  177.5545111), ( -32.7437973,  174.5818723)} 
202    -33.2766362  252.0000000 {  522,  205,    8,  206,  523,   82}, {( -32.7437973,  246.5818723), ( -29.4753632,  249.5545111), ( -29.4753632,  254.4454889), ( -32.7437973,  257.4181277), ( -37.0004884,  255.0329488), ( -37.0004884,  248.9670512)} 
203    -21.0743930  247.7780961 {  205,  527,   83,  526,  204,    8}, {( -23.9392254,  243.9175664), ( -19.2783134,  243.4126833), ( -16.6023009,  247.6568559), ( -18.7997225,  252.0000000), ( -22.9417284,  252.0000000), ( -25.3947587,  248.1851547)} 
204    -21.0743930  256.2219039 {    8,  203,  526,   84,  530,  206}, {( -22.9417284,  252.0000000), ( -18.7997225,  252.0000000), ( -16.6023009,  256.3431441), ( -19.2783134,  260.5873167), ( -23.9392254,  260.0824336), ( -25.3947587,  255.8148453)} 
205    -28.4538901  244.7370444 {  522,   85,  527,  203,    8,  202}, {( -31.7028909,  241.1822177), ( -26.9764905,  239.9667017), ( -23.9392254,  243.9175664), ( -25.3947587,  248.1851547), ( -29.4753632,  249.5545111), ( -32.7437973,  246.5818723)} 
206    -28.4538901  259.2629556 {  202,    8,  204,  530,   86,  523}, {( -29.4753632,  254.4454889), ( -25.3947587,  255.8148453), ( -23.9392254,  260.0824336), ( -26.9764905,  264.0332983), ( -31.7028909,  262.8177823), ( -32.7437973,  257.4181277)} 
207    -33.2766362  324.0000000 {  537,  210,    9,  211,  538,   87}, {( -32.7437973,  318.5818723), ( -29.4753632,  321.5545111), ( -29.4753632,  326.4454889), ( -32.7437973,  329.4181277), ( -37.0004884,  327.0329488), ( -37.0004884,  320.9670512)} 
208    -21.0743930  319.7780961 {  210,  542,   88,  541,  209,    9}, {( -23.9392254,  315.9175664), ( -19.2783134,  315.4126833), ( -16.6023009,  319.6568559), ( -18.7997225,  324.0000000), ( -22.9417284,  324.0000000), ( -25.3947587,  320.1851547)} 
209    -21.0743930  328.2219039 {    9,  208,  541,   89,  545,  211}, {( -22.9417284,  324.0000000), ( -18.7997225,  324.0000000), ( -16.6023009,  328.3431441), ( -19.2783134,  332.5873167), ( -23.9392254,  332.0824336), ( -25.3947587,  327.8148453)} 
210    -28.4538901  316.7370444 {  537,   90,  542,  208,    9,  207}, {( -31.7028909,  313.1822177), ( -26.9764905,  311.9667017), ( -23.9392254,  315.9175664), ( -25.3947587,  320.1851547), ( -29.4753632,  321.5545111), ( -32.7437973,  318.5818723)} 
211    -28.4538901  331.2629556 {  207,    9,  209,  545,   91,  538}, {( -29.4753632,  326.4454889), ( -25.3947587,  327.8148453), ( -23.9392254,  332.0824336), ( -26.9764905,  336.0332983), ( -31.7028909,  334.8177823), ( -32.7437973,  329.4181277)} 
212    -33.2766362   36.0000000 {  552,  215,   10,  216,  553,   92}, {( -32.7437973,  30.5818723), ( -29.4753632,  33.5545111), ( -29.4753632,  38.4454889), ( -32.7437973,  41.4181277), ( -37.0004884,  39.0329488), ( -37.0004884,  32.9670512)} 
213    -21.0743930   31.7780961 {  215,  557,   93,  556,  214,   10}, {( -23.9392254,  27.9175664), ( -19.2783134,  27.4126833), ( -16.6023009,  31.6568559), ( -18.7997225,  36.0000000), ( -22.9417284,  36.0000000), ( -25.3947587,  32.1851547)} 
214    -21.0743930   40.2219039 {   10,  213,  556,   94,  560,  216}, {( -22.9417284,  36.0000000), ( -18.7997225,  36.0000000), ( -16.6023009,  40.3431441), ( -19.2783134,  44.5873167), ( -23.9392254,  44.0824336), ( -25.3947587,  39.8148453)} 
215    -28.4538901   28.7370444 {  552,   95,  557,  213,   10,  212}, {( -31.7028909,  25.1822177), ( -26.9764905,  23.9667017), ( -23.9392254,  27.9175664), ( -25.3947587,  32.1851547), ( -29.4753632,  33.5545111), ( -32.7437973,  30.5818723)} 
216    -28.4538901   43.2629556 {  212,   10,  214,  560,   96,  553}, {( -29.4753632,  38.4454889), ( -25.3947587,  39.8148453), ( -23.9392254,  44.0824336), ( -26.9764905,  48.0332983), ( -31.7028909,  46.8177823), ( -32.7437973,  41.4181277)} 
217    -33.2766362  108.0000000 {  568,  221,   11,  220,  567,   97}, {( -32.7437973,  102.5818723), ( -29.4753632,  105.5545111), ( -29.4753632,  110.4454889), ( -32.7437973,  113.4181277), ( -37.0004884,  111.0329488), ( -37.0004884,  104.9670512)} 
218    -21.0743930  103.7780961 {  221,  572,   98,  571,  219,   11}, {( -23.9392254,  99.9175664), ( -19.2783134,  99.4126833), ( -16.6023009,  103.6568559), ( -18.7997225,  108.0000000), ( -22.9417284,  108.0000000), ( -25.3947587,  104.1851547)} 
219    -21.0743930  112.2219039 {   11,  218,  571,   99,  575,  220}, {( -22.9417284,  108.0000000), ( -18.7997225,  108.0000000), ( -16.6023009,  112.3431441), ( -19.2783134,  116.5873167), ( -23.9392254,  116.0824336), ( -25.3947587,  111.8148453)} 
220    -28.4538901  115.2629556 {  217,   11,  219,  575,  100,  567}, {( -29.4753632,  110.4454889), ( -25.3947587,  111.8148453), ( -23.9392254,  116.0824336), ( -26.9764905,  120.0332983), ( -31.7028909,  118.8177823), ( -32.7437973,  113.4181277)} 
221    -28.4538901  100.7370444 {  568,  101,  572,  218,   11,  217}, {( -31.7028909,  97.1822177), ( -26.9764905,  95.9667017), ( -23.9392254,  99.9175664), ( -25.3947587,  104.1851547), ( -29.4753632,  105.5545111), ( -32.7437973,  102.5818723)} 
222     66.9489533  216.0000000 {  224,  404,   42,  405,  225,   12}, {(  66.4827274,  202.9045015), (  71.0908801,  208.0748851), (  71.0908801,  223.9251149), (  66.4827274,  229.0954985), (  62.5279429,  221.6880218), (  62.5279429,  210.3119782)} 
223     49.6160979  216.0000000 {  434,  226,   12,  227,  435,   52}, {(  49.2605897,  208.0370559), (  53.8393683,  211.5558151), (  53.8393683,  220.4441849), (  49.2605897,  223.9629441), (  45.2484260,  219.6387666), (  45.2484260,  212.3612334)} 
224     61.6763011  199.2647782 {  582,  102,  404,  222,   12,  226}, {(  60.0626321,  189.0644470), (  65.0724390,  190.7034373), (  66.4827274,  202.9045015), (  62.5279429,  210.3119782), (  57.8961749,  206.0917302), (  56.7650997,  196.5961782)} 
225     61.6763011  232.7352218 {  227,   12,  222,  405,  103,  584}, {(  57.8961749,  225.9082698), (  62.5279429,  221.6880218), (  66.4827274,  229.0954985), (  65.0724390,  241.2965627), (  60.0626321,  242.9355530), (  56.7650997,  235.4038218)} 
226     53.1361363  202.8365949 {  104,  582,  224,   12,  223,  434}, {(  51.7656280,  194.5751207), (  56.7650997,  196.5961782), (  57.8961749,  206.0917302), (  53.8393683,  211.5558151), (  49.2605897,  208.0370559), (  48.2776784,  200.2994439)} 
227     53.1361363  229.1634051 {  435,  223,   12,  225,  584,  105}, {(  49.2605897,  223.9629441), (  53.8393683,  220.4441849), (  57.8961749,  225.9082698), (  56.7650997,  235.4038218), (  51.7656280,  237.4248793), (  48.2776784,  231.7005561)} 
228     66.9489533  144.0000000 {  231,  408,   43,  407,  230,   13}, {(  66.4827274,  130.9045015), (  71.0908801,  136.0748851), (  71.0908801,  151.9251149), (  66.4827274,  157.0954985), (  62.5279429,  149.6880218), (  62.5279429,  138.3119782)} 
229     49.6160979  144.0000000 {  495,  233,   13,  232,  494,   72}, {(  49.2605897,  136.0370559), (  53.8393683,  139.5558151), (  53.8393683,  148.4441849), (  49.2605897,  151.9629441), (  45.2484260,  147.6387666), (  45.2484260,  140.3612334)} 
230     61.6763011  160.7352218 {  232,   13,  228,  407,  102,  583}, {(  57.8961749,  153.9082698), (  62.5279429,  149.6880218), (  66.4827274,  157.0954985), (  65.0724390,  169.2965627), (  60.0626321,  170.9355530), (  56.7650997,  163.4038218)} 
231     61.6763011  127.2647782 {  588,  106,  408,  228,   13,  233}, {(  60.0626321,  117.0644470), (  65.0724390,  118.7034373), (  66.4827274,  130.9045015), (  62.5279429,  138.3119782), (  57.8961749,  134.0917302), (  56.7650997,  124.5961782)} 
232     53.1361363  157.1634051 {  494,  229,   13,  230,  583,  107}, {(  49.2605897,  151.9629441), (  53.8393683,  148.4441849), (  57.8961749,  153.9082698), (  56.7650997,  163.4038218), (  51.7656280,  165.4248793), (  48.2776784,  159.7005561)} 
233     53.1361363  130.8365949 {  108,  588,  231,   13,  229,  495}, {(  51.7656280,  122.5751207), (  56.7650997,  124.5961782), (  57.8961749,  134.0917302), (  53.8393683,  139.5558151), (  49.2605897,  136.0370559), (  48.2776784,  128.2994439)} 
234     66.9489533   72.0000000 {  237,  411,   44,  410,  236,   14}, {(  66.4827274,  58.9045015), (  71.0908801,  64.0748851), (  71.0908801,  79.9251149), (  66.4827274,  85.0954985), (  62.5279429,  77.6880218), (  62.5279429,  66.3119782)} 
235     49.6160979   72.0000000 {  479,  238,   14,  239,  480,   67}, {(  49.2605897,  64.0370559), (  53.8393683,  67.5558151), (  53.8393683,  76.4441849), (  49.2605897,  79.9629441), (  45.2484260,  75.6387666), (  45.2484260,  68.3612334)} 
236     61.6763011   88.7352218 {  239,   14,  234,  410,  106,  589}, {(  57.8961749,  81.9082698), (  62.5279429,  77.6880218), (  66.4827274,  85.0954985), (  65.0724390,  97.2965627), (  60.0626321,  98.9355530), (  56.7650997,  91.4038218)} 
237     61.6763011   55.2647782 {  591,  109,  411,  234,   14,  238}, {(  60.0626321,  45.0644470), (  65.0724390,  46.7034373), (  66.4827274,  58.9045015), (  62.5279429,  66.3119782), (  57.8961749,  62.0917302), (  56.7650997,  52.5961782)} 
238     53.1361363   58.8365949 {  110,  591,  237,   14,  235,  479}, {(  51.7656280,  50.5751207), (  56.7650997,  52.5961782), (  57.8961749,  62.0917302), (  53.8393683,  67.5558151), (  49.2605897,  64.0370559), (  48.2776784,  56.2994439)} 
239     53.1361363   85.1634051 {  480,  235,   14,  236,  589,  111}, {(  49.2605897,  79.9629441), (  53.8393683,  76.4441849), (  57.8961749,  81.9082698), (  56.7650997,  91.4038218), (  51.7656280,  93.4248793), (  48.2776784,  87.7005561)} 
240     66.9489533    0.0000000 {  243,  414,   45,  413,  242,   15}, {(  66.4827274,  346.9045015), (  71.0908801,  352.0748851), (  71.0908801,  7.9251149), (  66.4827274,  13.0954985), (  62.5279429,  5.6880218), (  62.5279429,  354.3119782)} 
241     49.6160979    0.0000000 {  464,  244,   15,  245,  465,   62}, {(  49.2605897,  352.0370559), (  53.8393683,  355.5558151), (  53.8393683,  4.4441849), (  49.2605897,  7.9629441), (  45.2484260,  3.6387666), (  45.2484260,  356.3612334)} 
242     61.6763011   16.7352218 {  245,   15,  240,  413,  109,  592}, {(  57.8961749,  9.9082698), (  62.5279429,  5.6880218), (  66.4827274,  13.0954985), (  65.0724390,  25.2965627), (  60.0626321,  26.9355530), (  56.7650997,  19.4038218)} 
243     61.6763011  343.2647782 {  594,  112,  414,  240,   15,  244}, {(  60.0626321,  333.0644470), (  65.0724390,  334.7034373), (  66.4827274,  346.9045015), (  62.5279429,  354.3119782), (  57.8961749,  350.0917302), (  56.7650997,  340.5961782)} 
244     53.1361363  346.8365949 {  113,  594,  243,   15,  241,  464}, {(  51.7656280,  338.5751207), (  56.7650997,  340.5961782), (  57.8961749,  350.0917302), (  53.8393683,  355.5558151), (  49.2605897,  352.0370559), (  48.2776784,  344.2994439)} 
245     53.1361363   13.1634051 {  465,  241,   15,  242,  592,  114}, {(  49.2605897,  7.9629441), (  53.8393683,  4.4441849), (  57.8961749,  9.9082698), (  56.7650997,  19.4038218), (  51.7656280,  21.4248793), (  48.2776784,  15.7005561)} 
246     66.9489533  288.0000000 {  248,  415,   46,  416,  249,   16}, {(  66.4827274,  274.9045015), (  71.0908801,  280.0748851), (  71.0908801,  295.9251149), (  66.4827274,  301.0954985), (  62.5279429,  293.6880218), (  62.5279429,  282.3119782)} 
247     49.6160979  288.0000000 {  449,  250,   16,  251,  450,   57}, {(  49.2605897,  280.0370559), (  53.8393683,  283.5558151), (  53.8393683,  292.4441849), (  49.2605897,  295.9629441), (  45.2484260,  291.6387666), (  45.2484260,  284.3612334)} 
248     61.6763011  271.2647782 {  585,  103,  415,  246,   16,  250}, {(  60.0626321,  261.0644470), (  65.0724390,  262.7034373), (  66.4827274,  274.9045015), (  62.5279429,  282.3119782), (  57.8961749,  278.0917302), (  56.7650997,  268.5961782)} 
249     61.6763011  304.7352218 {  251,   16,  246,  416,  112,  595}, {(  57.8961749,  297.9082698), (  62.5279429,  293.6880218), (  66.4827274,  301.0954985), (  65.0724390,  313.2965627), (  60.0626321,  314.9355530), (  56.7650997,  307.4038218)} 
250     53.1361363  274.8365949 {  115,  585,  248,   16,  247,  449}, {(  51.7656280,  266.5751207), (  56.7650997,  268.5961782), (  57.8961749,  278.0917302), (  53.8393683,  283.5558151), (  49.2605897,  280.0370559), (  48.2776784,  272.2994439)} 
251     53.1361363  301.1634051 {  450,  247,   16,  249,  595,  116}, {(  49.2605897,  295.9629441), (  53.8393683,  292.4441849), (  57.8961749,  297.9082698), (  56.7650997,  307.4038218), (  51.7656280,  309.4248793), (  48.2776784,  303.7005561)} 
252    -66.9489533  324.0000000 {  420,  255,   17,  254,  419,   47}, {( -66.4827274,  310.9045015), ( -62.5279429,  318.3119782), ( -62.5279429,  329.6880218), ( -66.4827274,  337.0954985), ( -71.0908801,  331.9251149), ( -71.0908801,  316.0748851)} 
253    -49.6160979  324.0000000 {  256,  539,   87,  540,  257,   17}, {( -49.2605897,  316.0370559), ( -45.2484260,  320.3612334), ( -45.2484260,  327.6387666), ( -49.2605897,  331.9629441), ( -53.8393683,  328.4441849), ( -53.8393683,  319.5558151)} 
254    -61.6763011  340.7352218 {  252,   17,  257,  597,  117,  419}, {( -62.5279429,  329.6880218), ( -57.8961749,  333.9082698), ( -56.7650997,  343.4038218), ( -60.0626321,  350.9355530), ( -65.0724390,  349.2965627), ( -66.4827274,  337.0954985)} 
255    -61.6763011  307.2647782 {  420,  118,  599,  256,   17,  252}, {( -65.0724390,  298.7034373), ( -60.0626321,  297.0644470), ( -56.7650997,  304.5961782), ( -57.8961749,  314.0917302), ( -62.5279429,  318.3119782), ( -66.4827274,  310.9045015)} 
256    -53.1361363  310.8365949 {  255,  599,  119,  539,  253,   17}, {( -56.7650997,  304.5961782), ( -51.7656280,  302.5751207), ( -48.2776784,  308.2994439), ( -49.2605897,  316.0370559), ( -53.8393683,  319.5558151), ( -57.8961749,  314.0917302)} 
257    -53.1361363  337.1634051 {   17,  253,  540,  120,  597,  254}, {( -53.8393683,  328.4441849), ( -49.2605897,  331.9629441), ( -48.2776784,  339.7005561), ( -51.7656280,  345.4248793), ( -56.7650997,  343.4038218), ( -57.8961749,  333.9082698)} 
258    -66.9489533   36.0000000 {  422,  260,   18,  261,  423,   48}, {( -66.4827274,  22.9045015), ( -62.5279429,  30.3119782), ( -62.5279429,  41.6880218), ( -66.4827274,  49.0954985), ( -71.0908801,  43.9251149), ( -71.0908801,  28.0748851)} 
259    -49.6160979   36.0000000 {  262,  554,   92,  555,  263,   18}, {( -49.2605897,  28.0370559), ( -45.2484260,  32.3612334), ( -45.2484260,  39.6387666), ( -49.2605897,  43.9629441), ( -53.8393683,  40.4441849), ( -53.8393683,  31.5558151)} 
260    -61.6763011   19.2647782 {  422,  117,  598,  262,   18,  258}, {( -65.0724390,  10.7034373), ( -60.0626321,  9.0644470), ( -56.7650997,  16.5961782), ( -57.8961749,  26.0917302), ( -62.5279429,  30.3119782), ( -66.4827274,  22.9045015)} 
261    -61.6763011   52.7352218 {  258,   18,  263,  603,  121,  423}, {( -62.5279429,  41.6880218), ( -57.8961749,  45.9082698), ( -56.7650997,  55.4038218), ( -60.0626321,  62.9355530), ( -65.0724390,  61.2965627), ( -66.4827274,  49.0954985)} 
262    -53.1361363   22.8365949 {  260,  598,  122,  554,  259,   18}, {( -56.7650997,  16.5961782), ( -51.7656280,  14.5751207), ( -48.2776784,  20.2994439), ( -49.2605897,  28.0370559), ( -53.8393683,  31.5558151), ( -57.8961749,  26.0917302)} 
263    -53.1361363   49.1634051 {   18,  259,  555,  123,  603,  261}, {( -53.8393683,  40.4441849), ( -49.2605897,  43.9629441), ( -48.2776784,  51.7005561), ( -51.7656280,  57.4248793), ( -56.7650997,  55.4038218), ( -57.8961749,  45.9082698)} 
264    -66.9489533  108.0000000 {  425,  266,   19,  267,  426,   49}, {( -66.4827274,  94.9045015), ( -62.5279429,  102.3119782), ( -62.5279429,  113.6880218), ( -66.4827274,  121.0954985), ( -71.0908801,  115.9251149), ( -71.0908801,  100.0748851)} 
265    -49.6160979  108.0000000 {  269,  570,   97,  569,  268,   19}, {( -49.2605897,  100.0370559), ( -45.2484260,  104.3612334), ( -45.2484260,  111.6387666), ( -49.2605897,  115.9629441), ( -53.8393683,  112.4441849), ( -53.8393683,  103.5558151)} 
266    -61.6763011   91.2647782 {  425,  121,  604,  269,   19,  264}, {( -65.0724390,  82.7034373), ( -60.0626321,  81.0644470), ( -56.7650997,  88.5961782), ( -57.8961749,  98.0917302), ( -62.5279429,  102.3119782), ( -66.4827274,  94.9045015)} 
267    -61.6763011  124.7352218 {  264,   19,  268,  606,  124,  426}, {( -62.5279429,  113.6880218), ( -57.8961749,  117.9082698), ( -56.7650997,  127.4038218), ( -60.0626321,  134.9355530), ( -65.0724390,  133.2965627), ( -66.4827274,  121.0954985)} 
268    -53.1361363  121.1634051 {   19,  265,  569,  125,  606,  267}, {( -53.8393683,  112.4441849), ( -49.2605897,  115.9629441), ( -48.2776784,  123.7005561), ( -51.7656280,  129.4248793), ( -56.7650997,  127.4038218), ( -57.8961749,  117.9082698)} 
269    -53.1361363   94.8365949 {  266,  604,  126,  570,  265,   19}, {( -56.7650997,  88.5961782), ( -51.7656280,  86.5751207), ( -48.2776784,  92.2994439), ( -49.2605897,  100.0370559), ( -53.8393683,  103.5558151), ( -57.8961749,  98.0917302)} 
270    -66.9489533  180.0000000 {  428,  272,   20,  273,  429,   50}, {( -66.4827274,  166.9045015), ( -62.5279429,  174.3119782), ( -62.5279429,  185.6880218), ( -66.4827274,  193.0954985), ( -71.0908801,  187.9251149), ( -71.0908801,  172.0748851)} 
271    -49.6160979  180.0000000 {  275,  510,   77,  509,  274,   20}, {( -49.2605897,  172.0370559), ( -45.2484260,  176.3612334), ( -45.2484260,  183.6387666), ( -49.2605897,  187.9629441), ( -53.8393683,  184.4441849), ( -53.8393683,  175.5558151)} 
272    -61.6763011  163.2647782 {  428,  124,  607,  275,   20,  270}, {( -65.0724390,  154.7034373), ( -60.0626321,  153.0644470), ( -56.7650997,  160.5961782), ( -57.8961749,  170.0917302), ( -62.5279429,  174.3119782), ( -66.4827274,  166.9045015)} 
273    -61.6763011  196.7352218 {  270,   20,  274,  609,  127,  429}, {( -62.5279429,  185.6880218), ( -57.8961749,  189.9082698), ( -56.7650997,  199.4038218), ( -60.0626321,  206.9355530), ( -65.0724390,  205.2965627), ( -66.4827274,  193.0954985)} 
274    -53.1361363  193.1634051 {   20,  271,  509,  128,  609,  273}, {( -53.8393683,  184.4441849), ( -49.2605897,  187.9629441), ( -48.2776784,  195.7005561), ( -51.7656280,  201.4248793), ( -56.7650997,  199.4038218), ( -57.8961749,  189.9082698)} 
275    -53.1361363  166.8365949 {  272,  607,  129,  510,  271,   20}, {( -56.7650997,  160.5961782), ( -51.7656280,  158.5751207), ( -48.2776784,  164.2994439), ( -49.2605897,  172.0370559), ( -53.8393683,  175.5558151), ( -57.8961749,  170.0917302)} 
276    -66.9489533  252.0000000 {  431,  279,   21,  278,  430,   51}, {( -66.4827274,  238.9045015), ( -62.5279429,  246.3119782), ( -62.5279429,  257.6880218), ( -66.4827274,  265.0954985), ( -71.0908801,  259.9251149), ( -71.0908801,  244.0748851)} 
277    -49.6160979  252.0000000 {   21,  280,  524,   82,  525,  281}, {( -53.8393683,  247.5558151), ( -49.2605897,  244.0370559), ( -45.2484260,  248.3612334), ( -45.2484260,  255.6387666), ( -49.2605897,  259.9629441), ( -53.8393683,  256.4441849)} 
278    -61.6763011  268.7352218 {  276,   21,  281,  600,  118,  430}, {( -62.5279429,  257.6880218), ( -57.8961749,  261.9082698), ( -56.7650997,  271.4038218), ( -60.0626321,  278.9355530), ( -65.0724390,  277.2965627), ( -66.4827274,  265.0954985)} 
279    -61.6763011  235.2647782 {  431,  127,  610,  280,   21,  276}, {( -65.0724390,  226.7034373), ( -60.0626321,  225.0644470), ( -56.7650997,  232.5961782), ( -57.8961749,  242.0917302), ( -62.5279429,  246.3119782), ( -66.4827274,  238.9045015)} 
280    -53.1361363  238.8365949 {  279,  610,  130,  524,  277,   21}, {( -56.7650997,  232.5961782), ( -51.7656280,  230.5751207), ( -48.2776784,  236.2994439), ( -49.2605897,  244.0370559), ( -53.8393683,  247.5558151), ( -57.8961749,  242.0917302)} 
281    -53.1361363  265.1634051 {   21,  277,  525,  131,  600,  278}, {( -53.8393683,  256.4441849), ( -49.2605897,  259.9629441), ( -48.2776784,  267.7005561), ( -51.7656280,  273.4248793), ( -56.7650997,  271.4038218), ( -57.8961749,  261.9082698)} 
282      7.3642848  229.4185110 {  284,  438,   53,  439,  285,   22}, {(  4.6637807,  224.9640764), (  9.6326310,  224.8991441), (  12.3751541,  229.3064543), (  10.1584078,  233.8416435), (  5.0861522,  233.9400795), (  2.3256323,  229.4750458)} 
283     -7.3642848  238.5814890 {  529,  287,   22,  286,  528,   83}, {( -10.1584078,  234.1583565), ( -5.0861522,  234.0599205), ( -2.3256323,  238.5249542), ( -4.6637807,  243.0359236), ( -9.6326310,  243.1008559), ( -12.3751541,  238.6935457)} 
284     -0.3968749  225.0062257 {  612,  132,  438,  282,   22,  287}, {( -3.0524279,  220.5158675), (  2.0134709,  220.4923793), (  4.6637807,  224.9640764), (  2.3256323,  229.4750458), ( -2.7556799,  229.5332519), ( -5.4931462,  225.0481947)} 
285      7.8582164  238.4061954 {   22,  282,  439,  133,  614,  286}, {(  5.0861522,  233.9400795), (  10.1584078,  233.8416435), (  12.9734299,  238.2942939), (  10.6290165,  242.8825156), (  5.4931462,  242.9518053), (  2.7556799,  238.4667481)} 
286      0.3968749  242.9937743 {  283,   22,  285,  614,  134,  528}, {( -2.3256323,  238.5249542), (  2.7556799,  238.4667481), (  5.4931462,  242.9518053), (  3.0524279,  247.4841325), ( -2.0134709,  247.5076207), ( -4.6637807,  243.0359236)} 
287     -7.8582164  229.5938046 {  135,  612,  284,   22,  283,  529}, {( -10.6290165,  225.1174844), ( -5.4931462,  225.0481947), ( -2.7556799,  229.5332519), ( -5.0861522,  234.0599205), ( -10.1584078,  234.1583565), ( -12.9734299,  229.7057061)} 
288      7.3642848  202.5814890 {   23,  291,  442,   54,  441,  290}, {(  5.0861522,  198.0599205), (  10.1584078,  198.1583565), (  12.3751541,  202.6935457), (  9.6326310,  207.1008559), (  4.6637807,  207.0359236), (  2.3256323,  202.5249542)} 
289     -7.3642848  193.4185110 {   78,  513,  292,   23,  293,  514}, {( -9.6326310,  188.8991441), ( -4.6637807,  188.9640764), ( -2.3256323,  193.4750458), ( -5.0861522,  197.9400795), ( -10.1584078,  197.8416435), ( -12.3751541,  193.3064543)} 
290     -0.3968749  206.9937743 {  293,   23,  288,  441,  132,  613}, {( -2.7556799,  202.4667481), (  2.3256323,  202.5249542), (  4.6637807,  207.0359236), (  2.0134709,  211.5076207), ( -3.0524279,  211.4841325), ( -5.4931462,  206.9518053)} 
291      7.8582164  193.5938046 {  292,  618,  136,  442,  288,   23}, {(  5.4931462,  189.0481947), (  10.6290165,  189.1174844), (  12.9734299,  193.7057061), (  10.1584078,  198.1583565), (  5.0861522,  198.0599205), (  2.7556799,  193.5332519)} 
292      0.3968749  189.0062257 {  513,  137,  618,  291,   23,  289}, {( -2.0134709,  184.4923793), (  3.0524279,  184.5158675), (  5.4931462,  189.0481947), (  2.7556799,  193.5332519), ( -2.3256323,  193.4750458), ( -4.6637807,  188.9640764)} 
293     -7.8582164  202.4061954 {  514,  289,   23,  290,  613,  138}, {( -10.1584078,  197.8416435), ( -5.0861522,  197.9400795), ( -2.7556799,  202.4667481), ( -5.4931462,  206.9518053), ( -10.6290165,  206.8825156), ( -12.9734299,  202.2942939)} 
294     31.3140414  190.1586077 {  298,   24,  296,  443,   55,  444}, {(  28.9972386,  184.9822921), (  34.2326136,  185.2716405), (  36.4694660,  190.8560454), (  33.3534810,  195.5783732), (  28.2802739,  194.7574527), (  26.1409654,  189.7132532)} 
295     31.3140414  169.8413923 {  498,   73,  497,  297,   24,  299}, {(  28.2802739,  165.2425473), (  33.3534810,  164.4216268), (  36.4694660,  169.1439546), (  34.2326136,  174.7283595), (  28.9972386,  175.0177079), (  26.1409654,  170.2867468)} 
296     39.4548046  185.6705054 {   24,  297,  586,  104,  443,  294}, {(  36.9643990,  180.0000000), (  42.2085849,  180.0000000), (  44.6533835,  186.2234471), (  41.6112059,  191.7775816), (  36.4694660,  190.8560454), (  34.2326136,  185.2716405)} 
297     39.4548046  174.3294946 {  295,  497,  107,  586,  296,   24}, {(  36.4694660,  169.1439546), (  41.6112059,  168.2224184), (  44.6533835,  173.7765529), (  42.2085849,  180.0000000), (  36.9643990,  180.0000000), (  34.2326136,  174.7283595)} 
298     23.7683976  184.7818678 {  619,  299,   24,  294,  444,  136}, {(  21.2263640,  180.0000000), (  26.4705499,  180.0000000), (  28.9972386,  184.9822921), (  26.1409654,  189.7132532), (  20.9574112,  189.4054380), (  18.5547898,  184.6659049)} 
299     23.7683976  175.2181322 {  139,  498,  295,   24,  298,  619}, {(  20.9574112,  170.5945620), (  26.1409654,  170.2867468), (  28.9972386,  175.0177079), (  26.4705499,  180.0000000), (  21.2263640,  180.0000000), (  18.5547898,  175.3340951)} 
300     31.3140414  241.8413923 {  446,   56,  445,  302,   25,  304}, {(  28.2802739,  237.2425473), (  33.3534810,  236.4216268), (  36.4694660,  241.1439546), (  34.2326136,  246.7283595), (  28.9972386,  247.0177079), (  26.1409654,  242.2867468)} 
301     31.3140414  262.1586077 {  305,   25,  303,  452,   58,  453}, {(  28.9972386,  256.9822921), (  34.2326136,  257.2716405), (  36.4694660,  262.8560454), (  33.3534810,  267.5783732), (  28.2802739,  266.7574527), (  26.1409654,  261.7132532)} 
302     39.4548046  246.3294946 {  300,  445,  105,  587,  303,   25}, {(  36.4694660,  241.1439546), (  41.6112059,  240.2224184), (  44.6533835,  245.7765529), (  42.2085849,  252.0000000), (  36.9643990,  252.0000000), (  34.2326136,  246.7283595)} 
303     39.4548046  257.6705054 {   25,  302,  587,  115,  452,  301}, {(  36.9643990,  252.0000000), (  42.2085849,  252.0000000), (  44.6533835,  258.2234471), (  41.6112059,  263.7775816), (  36.4694660,  262.8560454), (  34.2326136,  257.2716405)} 
304     23.7683976  247.2181322 {  133,  446,  300,   25,  305,  615}, {(  20.9574112,  242.5945620), (  26.1409654,  242.2867468), (  28.9972386,  247.0177079), (  26.4705499,  252.0000000), (  21.2263640,  252.0000000), (  18.5547898,  247.3340951)} 
305     23.7683976  256.7818678 {  615,  304,   25,  301,  453,  140}, {(  21.2263640,  252.0000000), (  26.4705499,  252.0000000), (  28.9972386,  256.9822921), (  26.1409654,  261.7132532), (  20.9574112,  261.4054380), (  18.5547898,  256.6659049)} 
306      7.3642848  301.4185110 {  308,  456,   59,  457,  309,   26}, {(  4.6637807,  296.9640764), (  9.6326310,  296.8991441), (  12.3751541,  301.3064543), (  10.1584078,  305.8416435), (  5.0861522,  305.9400795), (  2.3256323,  301.4750458)} 
